searchSteps,timeToFinishWeight,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
7,1.0,krys,8,true,1.00,36,591,31,1,475,164
7,1.0,krys,9,true,1.00,27,503,22,1,371,212
7,1.0,krys,10,true,1.00,334,531,329,10,5443,243
7,1.0,krys,11,true,1.00,515,518,510,16,7521,302
7,1.0,krys,12,false,0.70,26368,999,26360,999,455357,408
7,1.0,krys,13,true,1.00,9728,603,9726,349,160090,478
7,1.0,krys,14,true,1.00,35,542,30,1,381,227
7,1.0,krys,15,true,1.00,9384,536,9382,289,171094,144
7,1.0,patternCount,1,false,0.98,15271,595,15271,595,307173,465
7,1.0,patternCount,2,true,1.00,22,621,16,1,298,148
7,1.0,patternCount,3,true,1.00,21551,801,21551,774,424327,564
7,1.0,patternCount,4,true,1.00,25,661,19,1,334,98
7,1.0,patternCount,5,true,1.00,26,584,21,2,407,85
7,1.0,patternCount,6,true,1.00,16,575,12,1,165,33
7,1.0,patternCount,7,true,1.00,15,550,10,1,172,24
7,1.0,patternCount,8,true,1.00,10804,533,10801,349,207964,399
7,1.0,patternCount,9,true,1.00,15,529,11,1,170,27
7,1.0,patternCount,10,true,1.00,15,612,9,1,139,22
7,1.0,patternCount,11,true,1.00,16404,623,16403,591,296261,412
7,1.0,patternCount,12,true,1.00,19,639,14,1,241,26
7,1.0,patternCount,13,true,1.00,10,421,7,1,99,19
7,1.0,patternCount,14,true,1.00,30,610,24,1,460,278
7,1.0,patternCount,15,true,1.00,16,645,11,1,159,21
7,1.2,original,1,true,1.00,9,453,5,1,68,2
7,1.2,original,2,true,1.00,15,478,10,1,132,22
7,1.2,original,3,true,1.00,12,411,8,1,140,30
7,1.2,original,4,true,1.00,20267,682,20267,615,291575,507
7,1.2,original,5,true,1.00,28,635,22,1,290,141
7,1.2,original,6,true,1.00,13,383,9,1,175,27
7,1.2,original,7,true,1.00,961,558,956,29,14020,370
7,1.2,original,8,true,1.00,33,620,27,1,426,243
7,1.2,original,9,true,1.00,10,454,6,1,91,23
7,1.2,original,10,true,1.00,18,432,14,1,241,46
7,1.2,original,11,true,1.00,26,621,20,1,305,67
7,1.2,original,12,true,1.00,37,908,29,1,400,91
7,1.2,original,13,true,1.00,9,383,6,1,107,14
7,1.2,original,14,true,1.00,14,537,11,1,118,17
7,1.2,original,15,true,1.00,6278,1176,6269,192,84199,415
7,1.2,krys,1,true,1.00,7923,760,7919,240,126031,361
7,1.2,krys,2,true,1.00,10775,613,10772,328,151510,451
7,1.2,krys,3,true,1.00,16224,850,16221,561,286578,620
7,1.2,krys,4,true,1.00,927,671,922,28,15063,182
7,1.2,krys,5,true,1.00,27,570,22,1,374,136
7,1.2,krys,6,true,1.00,6819,645,6815,209,99192,541
7,1.2,krys,7,true,1.00,13,500,9,1,136,21
7,1.2,krys,8,true,1.00,38,591,32,1,499,190
7,1.2,krys,9,true,1.00,22,510,18,1,290,122
7,1.2,krys,10,true,1.00,2050,531,2046,66,33802,458
7,1.2,krys,11,true,1.00,515,518,512,16,7616,141
7,1.2,krys,12,true,1.00,11929,549,11927,374,185229,418
7,1.2,krys,13,true,1.00,9726,603,9724,349,161150,543
7,1.2,krys,14,true,1.00,5282,474,5279,164,66466,312
7,1.2,krys,15,true,1.00,9946,550,9944,303,184380,168
7,1.2,patternCount,1,false,0.98,15008,580,15007,580,290294,484
7,1.2,patternCount,2,true,1.00,23,621,18,1,305,160
7,1.2,patternCount,3,true,1.00,21518,795,21518,768,411490,579
7,1.2,patternCount,4,true,1.00,26,661,20,1,339,100
7,1.2,patternCount,5,true,1.00,27,584,22,2,415,92
7,1.2,patternCount,6,true,1.00,16,582,11,1,162,31
7,1.2,patternCount,7,true,1.00,20,665,14,1,230,37
7,1.2,patternCount,8,false,0.97,21377,786,21376,786,412617,600
7,1.2,patternCount,9,true,1.00,13,501,8,1,135,18
7,1.2,patternCount,10,true,1.00,15,612,10,1,132,20
7,1.2,patternCount,11,true,1.00,21429,807,21429,735,328343,525
7,1.2,patternCount,12,true,1.00,18,583,13,1,189,29
7,1.2,patternCount,13,true,1.00,11,421,7,1,97,17
7,1.2,patternCount,14,true,1.00,33,610,28,1,463,280
7,1.2,patternCount,15,true,1.00,17,645,11,1,152,22
7,1.4,original,1,true,1.00,11,453,6,1,67,1
7,1.4,original,2,true,1.00,16,478,11,1,132,21
7,1.4,original,3,true,1.00,14,411,10,1,144,30
7,1.4,original,4,true,1.00,20268,682,20267,615,283963,508
7,1.4,original,5,true,1.00,24,635,18,1,243,94
7,1.4,original,6,true,1.00,14,383,10,1,192,43
7,1.4,original,7,true,1.00,764,559,758,23,10838,354
7,1.4,original,8,true,1.00,31,620,25,1,394,212
7,1.4,original,9,true,1.00,10,454,7,1,89,21
7,1.4,original,10,true,1.00,19,432,15,1,261,54
7,1.4,original,11,true,1.00,27,621,21,1,298,67
7,1.4,original,12,true,1.00,37,908,31,1,392,94
7,1.4,original,13,true,1.00,9,383,6,1,107,14
7,1.4,original,14,true,1.00,14,537,10,1,120,19
7,1.4,original,15,true,1.00,6903,1138,6895,210,91430,408
7,1.4,krys,1,true,1.00,9755,734,9751,298,161345,419
7,1.4,krys,2,true,1.00,12313,652,12310,381,174716,421
7,1.4,krys,3,true,1.00,16295,850,16290,561,288481,608
7,1.4,krys,4,true,1.00,434,677,428,13,6887,202
7,1.4,krys,5,true,1.00,25,570,20,1,352,121
7,1.4,krys,6,true,1.00,5400,605,5396,169,77370,555
7,1.4,krys,7,true,1.00,12,486,7,1,104,11
7,1.4,krys,8,true,1.00,37,570,32,1,462,198
7,1.4,krys,9,true,1.00,17,510,12,1,171,63
7,1.4,krys,10,true,1.00,3401,553,3397,103,55657,285
7,1.4,krys,11,true,1.00,61,609,55,2,827,197
7,1.4,krys,12,true,1.00,10411,600,10408,318,156237,381
7,1.4,krys,13,true,1.00,9729,603,9726,349,161714,485
7,1.4,krys,14,true,1.00,9769,490,9767,299,123192,381
7,1.4,krys,15,true,1.00,9949,550,9947,303,185287,121
7,1.4,patternCount,1,false,0.98,15641,601,15641,601,313092,545
7,1.4,patternCount,2,true,1.00,23,621,19,1,308,164
7,1.4,patternCount,3,true,1.00,21485,796,21484,769,420667,601
7,1.4,patternCount,4,true,1.00,22,661,16,1,281,45
7,1.4,patternCount,5,true,1.00,27,598,23,2,408,92
7,1.4,patternCount,6,true,1.00,17,582,12,1,166,31
7,1.4,patternCount,7,true,1.00,17,651,11,1,170,24
7,1.4,patternCount,8,true,1.00,10969,538,10966,354,214622,531
7,1.4,patternCount,9,true,1.00,14,501,9,1,135,18
7,1.4,patternCount,10,true,1.00,15,612,10,1,130,20
7,1.4,patternCount,11,false,0.94,18084,656,18084,656,326593,502
7,1.4,patternCount,12,true,1.00,20,646,14,1,219,50
7,1.4,patternCount,13,true,1.00,10,421,7,1,96,17
7,1.4,patternCount,14,true,1.00,30,610,25,1,464,282
7,1.4,patternCount,15,true,1.00,16,645,10,1,151,22
7,1.6,original,1,true,1.00,10,453,6,1,67,1
7,1.6,original,2,true,1.00,15,478,10,1,132,21
7,1.6,original,3,true,1.00,13,411,9,1,144,30
7,1.6,original,4,true,1.00,20268,682,20268,615,290181,504
7,1.6,original,5,true,1.00,24,635,18,1,233,90
7,1.6,original,6,true,1.00,12,353,9,1,163,46
7,1.6,original,7,true,1.00,70,615,64,2,923,320
7,1.6,original,8,true,1.00,29,620,22,1,333,149
7,1.6,original,9,true,1.00,11,454,7,1,88,21
7,1.6,original,10,true,1.00,19,432,15,1,261,54
7,1.6,original,11,true,1.00,25,621,20,1,290,66
7,1.6,original,12,true,1.00,37,908,29,1,386,93
7,1.6,original,13,true,1.00,10,383,7,1,109,14
7,1.6,original,14,true,1.00,14,537,9,1,117,17
7,1.6,original,15,true,1.00,6904,1159,6896,210,92993,412
7,1.6,krys,1,true,1.00,9744,734,9740,298,165281,451
7,1.6,krys,2,true,1.00,14067,665,14065,436,199396,404
7,1.6,krys,3,true,1.00,16297,850,16295,561,287037,509
7,1.6,krys,4,true,1.00,731,658,726,22,11955,212
7,1.6,krys,5,true,1.00,24,570,19,1,318,93
7,1.6,krys,6,true,1.00,5399,605,5395,169,79365,418
7,1.6,krys,7,true,1.00,11,486,7,1,103,12
7,1.6,krys,8,true,1.00,132,685,126,4,2016,237
7,1.6,krys,9,true,1.00,15,510,11,1,166,48
7,1.6,krys,10,true,1.00,5738,531,5735,178,97583,345
7,1.6,krys,11,true,1.00,60,609,54,2,824,190
7,1.6,krys,12,true,1.00,9616,576,9614,294,146809,381
7,1.6,krys,13,true,1.00,9733,603,9731,349,160687,490
7,1.6,krys,14,true,1.00,11256,508,11254,345,141048,389
7,1.6,krys,15,true,1.00,10220,550,10215,310,141000,135
7,1.6,patternCount,1,false,0.98,15453,595,15452,595,300468,554
7,1.6,patternCount,2,true,1.00,24,621,18,1,315,167
7,1.6,patternCount,3,true,1.00,18983,679,18983,652,367638,537
7,1.6,patternCount,4,true,1.00,24,682,19,1,305,45
7,1.6,patternCount,5,true,1.00,27,598,23,2,428,100
7,1.6,patternCount,6,true,1.00,17,582,12,1,179,32
7,1.6,patternCount,7,true,1.00,16,651,10,1,168,24
7,1.6,patternCount,8,true,1.00,10840,554,10839,370,213794,489
7,1.6,patternCount,9,true,1.00,13,501,9,1,141,18
7,1.6,patternCount,10,true,1.00,15,612,9,1,129,20
7,1.6,patternCount,11,false,0.94,18087,656,18085,656,327920,591
7,1.6,patternCount,12,true,1.00,20,646,14,1,226,55
7,1.6,patternCount,13,true,1.00,11,421,7,1,96,17
7,1.6,patternCount,14,true,1.00,30,610,24,1,454,274
7,1.6,patternCount,15,true,1.00,15,645,10,1,149,22
7,1.8,original,1,true,1.00,9,453,5,1,67,1
7,1.8,original,2,true,1.00,15,478,10,1,140,28
7,1.8,original,3,true,1.00,13,411,9,1,150,36
7,1.8,original,4,false,0.95,217635,6595,217635,6595,3270556,501
7,1.8,original,5,true,1.00,25,635,19,1,240,97
7,1.8,original,6,true,1.00,20,430,15,1,276,47
7,1.8,original,7,true,1.00,70,615,65,2,908,312
7,1.8,original,8,true,1.00,27,620,21,1,332,149
7,1.8,original,9,true,1.00,11,454,7,1,87,21
7,1.8,original,10,true,1.00,54,468,50,2,894,68
7,1.8,original,11,true,1.00,25,621,19,1,276,66
7,1.8,original,12,true,1.00,38,908,30,1,401,98
7,1.8,original,13,true,1.00,10,383,7,1,111,14
7,1.8,original,14,true,1.00,14,537,9,1,118,19
7,1.8,original,15,true,1.00,7661,1186,7652,237,102860,354
7,1.8,krys,1,true,1.00,9756,734,9752,298,165580,421
7,1.8,krys,2,true,1.00,7554,592,7550,230,68101,167
7,1.8,krys,3,true,1.00,16332,850,16327,561,276521,491
7,1.8,krys,4,true,1.00,3403,585,3398,103,54674,227
7,1.8,krys,5,true,1.00,24,570,18,1,300,76
7,1.8,krys,6,true,1.00,5399,605,5395,169,77079,434
7,1.8,krys,7,true,1.00,12,486,7,1,103,12
7,1.8,krys,8,true,1.00,198,659,191,6,3010,246
7,1.8,krys,9,true,1.00,16,510,11,1,167,49
7,1.8,krys,10,true,1.00,2312,669,2306,75,38334,301
7,1.8,krys,11,true,1.00,60,609,54,2,799,190
7,1.8,krys,12,true,1.00,9616,576,9614,294,144228,409
7,1.8,krys,13,true,1.00,11673,660,11671,406,185578,474
7,1.8,krys,14,true,1.00,14,549,9,1,125,36
7,1.8,krys,15,true,1.00,9949,550,9947,303,186516,137
7,1.8,patternCount,1,false,0.98,15745,604,15744,604,317598,559
7,1.8,patternCount,2,true,1.00,23,656,17,1,309,164
7,1.8,patternCount,3,true,1.00,18983,679,18982,652,374897,543
7,1.8,patternCount,4,true,1.00,24,689,17,1,305,45
7,1.8,patternCount,5,true,1.00,28,598,23,2,439,118
7,1.8,patternCount,6,true,1.00,18,645,12,1,182,23
7,1.8,patternCount,7,true,1.00,16,651,10,1,168,24
7,1.8,patternCount,8,true,1.00,11002,539,11001,355,213993,549
7,1.8,patternCount,9,true,1.00,13,501,9,1,139,18
7,1.8,patternCount,10,true,1.00,15,612,9,1,129,20
7,1.8,patternCount,11,false,0.94,18085,656,18085,656,327814,525
7,1.8,patternCount,12,true,1.00,19,646,13,1,228,55
7,1.8,patternCount,13,true,1.00,10,421,6,1,96,17
7,1.8,patternCount,14,true,1.00,31,610,27,1,493,169
7,1.8,patternCount,15,true,1.00,15,645,10,1,149,22
7,2.0,original,1,true,1.00,9,453,5,1,67,1
7,2.0,original,2,true,1.00,15,478,10,1,140,28
7,2.0,original,3,true,1.00,13,411,9,1,150,36
7,2.0,original,4,false,0.95,27192,825,27192,825,396083,508
7,2.0,original,5,true,1.00,24,635,18,1,235,90
7,2.0,original,6,true,1.00,22,430,18,1,328,67
7,2.0,original,7,true,1.00,68,615,63,2,884,288
7,2.0,original,8,true,1.00,28,620,22,1,338,155
7,2.0,original,9,true,1.00,11,454,6,1,87,21
7,2.0,original,10,true,1.00,32,523,27,1,507,143
7,2.0,original,11,true,1.00,26,621,21,1,297,66
7,2.0,original,12,true,1.00,37,908,28,1,391,104
7,2.0,original,13,true,1.00,10,383,6,1,111,14
7,2.0,original,14,true,1.00,13,537,9,1,115,16
7,2.0,original,15,true,1.00,5486,1165,5477,167,72775,381
7,2.0,krys,1,true,1.00,9756,734,9752,298,165233,446
7,2.0,krys,2,true,1.00,4215,567,4210,128,62095,158
7,2.0,krys,3,true,1.00,16324,850,16322,561,290528,624
7,2.0,krys,4,true,1.00,2546,643,2540,77,42060,231
7,2.0,krys,5,true,1.00,22,570,18,1,295,82
7,2.0,krys,6,true,1.00,5462,606,5458,170,78456,564
7,2.0,krys,7,true,1.00,12,486,7,1,103,12
7,2.0,krys,8,true,1.00,197,659,191,6,3001,258
7,2.0,krys,9,true,1.00,16,510,12,1,172,49
7,2.0,krys,10,true,1.00,2939,670,2934,90,48716,328
7,2.0,krys,11,true,1.00,59,609,53,2,795,181
7,2.0,krys,12,true,1.00,9608,576,9606,294,146965,412
7,2.0,krys,13,true,1.00,11673,660,11670,406,188629,493
7,2.0,krys,14,true,1.00,15,549,10,1,125,36
7,2.0,krys,15,true,1.00,9950,550,9948,303,187928,142
7,2.0,patternCount,1,false,0.98,15745,604,15745,604,317344,580
7,2.0,patternCount,2,true,1.00,24,656,18,1,321,176
7,2.0,patternCount,3,true,1.00,21595,778,21595,751,425135,562
7,2.0,patternCount,4,true,1.00,23,689,17,1,305,45
7,2.0,patternCount,5,true,1.00,29,598,24,2,467,145
7,2.0,patternCount,6,true,1.00,17,645,12,1,177,23
7,2.0,patternCount,7,true,1.00,28,651,10,1,168,24
7,2.0,patternCount,8,false,0.97,14113,528,14111,528,276207,554
7,2.0,patternCount,9,true,1.00,13,501,9,1,139,18
7,2.0,patternCount,10,true,1.00,15,612,9,1,129,20
7,2.0,patternCount,11,true,1.00,17328,653,17327,621,312146,518
7,2.0,patternCount,12,true,1.00,20,646,14,1,230,55
7,2.0,patternCount,13,true,1.00,10,421,6,1,96,17
7,2.0,patternCount,14,true,1.00,31,610,25,1,494,182
7,2.0,patternCount,15,true,1.00,15,645,10,1,149,22
8,0.2,original,1,true,1.00,20,445,16,1,220,39
8,0.2,original,2,true,1.00,5744,364,5740,174,63762,380
8,0.2,original,3,true,1.00,1019,325,1013,33,6804,147
8,0.2,original,4,false,0.95,217958,6666,217957,6666,2965514,415
8,0.2,original,5,true,1.00,7757,519,7754,235,103818,401
8,0.2,original,6,true,1.00,1208,344,1206,37,18308,316
8,0.2,original,7,true,1.00,12144,532,12143,368,173439,422
8,0.2,original,8,true,1.00,7983,391,7982,249,109496,394
8,0.2,original,9,true,1.00,1742,465,1738,53,24265,318
8,0.2,original,10,true,1.00,27,349,24,1,379,121
8,0.2,original,11,true,1.00,11698,521,11697,355,164602,397
8,0.2,original,12,true,1.00,18469,735,18468,563,251844,375
8,0.2,original,13,true,1.00,1117,372,1114,34,18868,447
8,0.2,original,14,true,1.00,9736,451,9734,295,127379,369
8,0.2,original,15,true,1.00,34221,1188,34220,1048,439926,435
8,0.2,krys,1,false,0.75,7488,408,7486,408,105006,354
8,0.2,krys,2,true,1.00,10737,568,10734,342,155004,415
8,0.2,krys,3,false,0.70,10771,999,10759,999,181577,574
8,0.2,krys,4,true,1.00,13767,689,13766,509,199132,423
8,0.2,krys,5,true,1.00,9560,502,9558,302,146904,486
8,0.2,krys,6,true,1.00,11639,488,11638,360,164342,405
8,0.2,krys,7,true,1.00,9204,455,9202,279,124138,255
8,0.2,krys,8,true,1.00,11310,547,11309,363,164787,424
8,0.2,krys,9,true,1.00,11456,575,11452,391,173210,424
8,0.2,krys,10,true,1.00,13046,548,13044,415,191795,470
8,0.2,krys,11,true,1.00,13741,618,13739,418,182332,350
8,0.2,krys,12,false,0.70,12496,999,12484,999,177940,259
8,0.2,krys,13,true,1.00,12156,576,12155,436,179091,441
8,0.2,krys,14,true,1.00,7289,418,7288,221,100180,473
8,0.2,krys,15,true,1.00,14839,604,14837,524,246312,540
8,0.2,patternCount,1,true,1.00,14762,596,14760,534,253283,492
8,0.2,patternCount,2,true,1.00,2608,604,2603,131,50377,332
8,0.2,patternCount,3,false,0.96,15021,876,15016,876,284684,455
8,0.2,patternCount,4,true,1.00,4009,606,4005,165,69327,272
8,0.2,patternCount,5,true,1.00,5064,550,5061,222,87871,367
8,0.2,patternCount,6,true,1.00,1223,475,1220,51,20067,186
8,0.2,patternCount,7,true,1.00,6599,545,6596,225,113262,456
8,0.2,patternCount,8,true,1.00,14122,605,14119,570,230141,529
8,0.2,patternCount,9,true,1.00,2906,686,2901,143,55980,365
8,0.2,patternCount,10,true,1.00,4491,470,4488,144,71859,411
8,0.2,patternCount,11,true,1.00,16298,661,16297,619,265977,479
8,0.2,patternCount,12,true,1.00,1285,485,1281,43,21640,296
8,0.2,patternCount,13,true,1.00,987,437,978,90,19325,218
8,0.2,patternCount,14,true,1.00,6898,585,6895,284,112526,338
8,0.2,patternCount,15,true,1.00,4516,480,4513,143,73071,230
8,0.4,original,1,true,1.00,9,445,5,1,67,4
8,0.4,original,2,true,1.00,23,447,18,1,250,179
8,0.4,original,3,true,1.00,8,389,5,1,76,5
8,0.4,original,4,false,0.95,21879,665,21879,665,261581,408
8,0.4,original,5,true,1.00,101,655,95,3,986,254
8,0.4,original,6,true,1.00,11,405,7,1,112,10
8,0.4,original,7,true,1.00,4888,608,4883,148,63373,358
8,0.4,original,8,true,1.00,3850,343,3848,117,53119,255
8,0.4,original,9,true,1.00,12,557,7,1,104,14
8,0.4,original,10,true,1.00,10,397,6,1,109,16
8,0.4,original,11,true,1.00,22,557,17,1,223,61
8,0.4,original,12,true,1.00,17293,880,17290,524,228438,325
8,0.4,original,13,true,1.00,16,429,12,1,215,22
8,0.4,original,14,true,1.00,12,493,8,1,108,12
8,0.4,original,15,true,1.00,30005,1257,30002,925,429055,470
8,0.4,krys,1,false,0.76,7358,379,7351,379,102525,363
8,0.4,krys,2,true,1.00,7813,595,7810,257,110342,404
8,0.4,krys,3,false,0.70,12083,999,12077,999,198679,447
8,0.4,krys,4,true,1.00,19477,794,19475,702,285145,436
8,0.4,krys,5,true,1.00,10701,536,10700,336,168978,479
8,0.4,krys,6,true,1.00,12247,502,12246,374,168122,448
8,0.4,krys,7,true,1.00,23,529,19,1,254,89
8,0.4,krys,8,true,1.00,12481,697,12478,385,174571,426
8,0.4,krys,9,true,1.00,11894,759,11891,375,174842,411
8,0.4,krys,10,true,1.00,19195,811,19194,603,273579,400
8,0.4,krys,11,true,1.00,11420,601,11418,350,151688,430
8,0.4,krys,12,false,0.70,14037,999,14030,999,192947,358
8,0.4,krys,13,false,0.56,6343,208,6342,208,91199,340
8,0.4,krys,14,true,1.00,16,483,11,1,137,26
8,0.4,krys,15,true,1.00,16293,619,16291,539,275560,446
8,0.4,patternCount,1,true,1.00,15774,624,15772,562,276937,542
8,0.4,patternCount,2,true,1.00,5664,513,5662,264,111988,382
8,0.4,patternCount,3,false,0.96,15484,872,15482,872,293101,390
8,0.4,patternCount,4,true,1.00,5461,745,5453,234,95655,424
8,0.4,patternCount,5,true,1.00,474,682,468,38,9340,138
8,0.4,patternCount,6,true,1.00,1200,566,1196,49,19981,451
8,0.4,patternCount,7,true,1.00,19,578,14,2,237,78
8,0.4,patternCount,8,true,1.00,15650,690,15648,639,268999,514
8,0.4,patternCount,9,true,1.00,1773,577,1768,98,33408,301
8,0.4,patternCount,10,true,1.00,14,537,9,1,127,31
8,0.4,patternCount,11,true,1.00,18141,717,18139,675,311514,451
8,0.4,patternCount,12,true,1.00,137,614,131,4,2239,172
8,0.4,patternCount,13,true,1.00,996,461,991,90,19597,292
8,0.4,patternCount,14,true,1.00,6431,538,6424,229,79740,406
8,0.4,patternCount,15,true,1.00,42,602,27,1,179,20
8,0.6,original,1,true,1.00,20,445,11,1,59,1
8,0.6,original,2,true,1.00,725,364,718,22,3883,116
8,0.6,original,3,true,1.00,20,389,12,1,74,5
8,0.6,original,4,false,0.95,217851,6666,217850,6666,2910906,294
8,0.6,original,5,true,1.00,24,693,18,1,237,60
8,0.6,original,6,true,1.00,10,437,7,1,103,8
8,0.6,original,7,true,1.00,167,625,161,5,2280,164
8,0.6,original,8,true,1.00,9869,609,9866,299,140598,365
8,0.6,original,9,true,1.00,13,557,7,1,98,14
8,0.6,original,10,true,1.00,10,397,7,1,102,14
8,0.6,original,11,true,1.00,16,613,11,1,138,28
8,0.6,original,12,true,1.00,37,925,30,1,383,96
8,0.6,original,13,true,1.00,20,429,16,1,282,58
8,0.6,original,14,true,1.00,15,573,11,1,129,33
8,0.6,original,15,true,1.00,14228,1329,14220,437,186939,419
8,0.6,krys,1,false,0.76,7592,382,7589,382,106525,314
8,0.6,krys,2,true,1.00,11017,697,11014,359,158585,469
8,0.6,krys,3,false,0.70,14957,999,14952,999,249604,488
8,0.6,krys,4,true,1.00,21302,845,21298,753,315844,457
8,0.6,krys,5,true,1.00,16216,649,16213,513,186392,431
8,0.6,krys,6,true,1.00,13335,535,13334,407,181548,362
8,0.6,krys,7,true,1.00,15,553,10,1,151,43
8,0.6,krys,8,true,1.00,9369,656,9366,288,132172,365
8,0.6,krys,9,true,1.00,10528,601,10526,329,152299,455
8,0.6,krys,10,true,1.00,13894,605,13893,429,201529,476
8,0.6,krys,11,true,1.00,391,660,385,12,5048,171
8,0.6,krys,12,false,0.70,14184,999,14176,999,198852,363
8,0.6,krys,13,true,1.00,10727,533,10725,393,161699,219
8,0.6,krys,14,true,1.00,14,475,9,1,124,34
8,0.6,krys,15,true,1.00,16424,635,16422,555,295528,446
8,0.6,patternCount,1,false,0.93,18090,689,18089,689,321570,522
8,0.6,patternCount,2,true,1.00,5744,513,5737,264,111957,330
8,0.6,patternCount,3,false,0.96,15161,828,15142,828,288312,365
8,0.6,patternCount,4,true,1.00,3333,793,3326,136,57205,451
8,0.6,patternCount,5,true,1.00,520,691,514,39,10171,141
8,0.6,patternCount,6,true,1.00,4058,594,4054,141,72363,187
8,0.6,patternCount,7,true,1.00,23,578,18,2,281,89
8,0.6,patternCount,8,true,1.00,20644,861,20642,826,358287,564
8,0.6,patternCount,9,true,1.00,3473,495,3470,160,66791,309
8,0.6,patternCount,10,true,1.00,12,545,8,1,111,20
8,0.6,patternCount,11,true,1.00,18057,712,18054,670,316482,451
8,0.6,patternCount,12,true,1.00,65,628,59,2,1014,245
8,0.6,patternCount,13,true,1.00,995,516,990,89,19384,256
8,0.6,patternCount,14,true,1.00,35,622,30,1,457,112
8,0.6,patternCount,15,true,1.00,16,610,11,1,153,18
8,0.8,original,1,true,1.00,9,445,5,1,59,1
8,0.8,original,2,true,1.00,14,455,9,1,115,43
8,0.8,original,3,true,1.00,9,389,5,1,74,5
8,0.8,original,4,false,0.95,24189,735,24189,735,326806,412
8,0.8,original,5,true,1.00,22,653,16,1,205,45
8,0.8,original,6,true,1.00,10,437,6,1,103,8
8,0.8,original,7,true,1.00,530,732,525,16,7049,216
8,0.8,original,8,true,1.00,1819,637,1813,55,25011,245
8,0.8,original,9,true,1.00,12,557,7,1,96,15
8,0.8,original,10,true,1.00,11,397,7,1,106,18
8,0.8,original,11,true,1.00,15,613,9,1,122,23
8,0.8,original,12,true,1.00,64,942,57,2,705,49
8,0.8,original,13,true,1.00,22,501,18,1,311,65
8,0.8,original,14,true,1.00,15,565,10,1,130,29
8,0.8,original,15,true,1.00,9804,1296,9796,300,127799,363
8,0.8,krys,1,false,0.75,8127,444,8125,444,113799,377
8,0.8,krys,2,true,1.00,10324,671,10319,341,148232,423
8,0.8,krys,3,false,0.70,11650,999,11645,999,195452,452
8,0.8,krys,4,true,1.00,19290,792,19287,700,286860,469
8,0.8,krys,5,true,1.00,2181,658,2176,66,33726,396
8,0.8,krys,6,true,1.00,14558,574,14557,446,197493,427
8,0.8,krys,7,true,1.00,16,561,11,1,150,47
8,0.8,krys,8,true,1.00,6735,704,6730,208,95942,455
8,0.8,krys,9,true,1.00,13504,791,13500,421,151570,325
8,0.8,krys,10,true,1.00,13863,605,13861,429,200506,433
8,0.8,krys,11,true,1.00,267,691,261,8,3366,314
8,0.8,krys,12,false,0.70,14208,999,14204,999,201926,282
8,0.8,krys,13,false,0.56,6370,208,6370,208,95687,428
8,0.8,krys,14,true,1.00,14,475,10,1,126,36
8,0.8,krys,15,true,1.00,16423,635,16423,555,291470,464
8,0.8,patternCount,1,false,0.93,18551,704,18548,704,334874,582
8,0.8,patternCount,2,true,1.00,5755,622,5750,261,113572,384
8,0.8,patternCount,3,true,1.00,10002,804,9997,391,175054,424
8,0.8,patternCount,4,true,1.00,717,791,710,54,13464,189
8,0.8,patternCount,5,true,1.00,641,653,637,57,12822,141
8,0.8,patternCount,6,true,1.00,36,576,30,3,540,274
8,0.8,patternCount,7,true,1.00,68,741,63,5,1060,71
8,0.8,patternCount,8,true,1.00,15004,668,15001,633,262371,475
8,0.8,patternCount,9,true,1.00,3139,688,3133,143,59055,312
8,0.8,patternCount,10,true,1.00,12,545,8,1,115,20
8,0.8,patternCount,11,true,1.00,17737,703,17735,661,313465,490
8,0.8,patternCount,12,true,1.00,31,691,25,1,418,223
8,0.8,patternCount,13,true,1.00,1014,461,1009,90,19926,228
